City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Pelym,RU,2022-04-27 22:31:50,61.0108,61.9978,276.89,98,95,0.37
295,Moindou,NC,2022-04-27 22:31:51,-21.6924,165.677,297.22,69,100,2.42
296,Kamaishi,JP,2022-04-27 22:31:51,39.2667,141.8833,284.47,44,0,0.72
297,Krasnomayskiy,RU,2022-04-27 22:31:52,57.6194,34.4099,271.12,79,48,1.5
298,Pemangkat,ID,2022-04-27 22:31:52,1.1667,108.9667,298.61,89,99,1.93
299,Kaeo,NZ,2022-04-27 22:31:53,-35.1,173.7833,289.67,81,77,2.54
300,Whitianga,NZ,2022-04-27 22:27:33,-36.8333,175.7,289.5,69,99,4.92
301,Lodja,CD,2022-04-27 22:31:53,-3.4833,23.4333,292.67,99,95,0.65
302,Uray,RU,2022-04-27 22:31:54,60.1247,64.7758,280.08,97,91,0.86
303,Daru,PG,2022-04-27 22:31:54,-9.0763,143.2092,300.66,84,48,3.6
304,Vila Franca Do Campo,PT,2022-04-27 22:31:55,37.7167,-25.4333,292.7,94,100,8.06
305,Krasnoselkup,RU,2022-04-27 22:31:55,65.7,82.4667,274.09,100,100,3.23
306,Zaykovo,RU,2022-04-27 22:31:56,57.5613,62.7568,285.15,85,88,3.05
307,Gouyave,GD,2022-04-27 22:31:56,12.1646,-61.7296,298.58,89,40,2.57
308,Scarborough,GB,2022-04-27 22:29:03,54.2797,-0.4044,279.91,77,100,1.34
309,Namatanai,PG,2022-04-27 22:31:57,-3.6667,152.4333,302.41,68,51,4.08
310,Hami,CN,2022-04-27 22:31:57,42.8,93.45,287.47,24,100,5.48
311,Grand-Santi,GF,2022-04-27 22:31:58,4.25,-54.3833,297.34,91,82,1.04
312,Kendari,ID,2022-04-27 22:29:19,-3.945,122.4989,296.71,92,96,1.43
313,Dongsheng,CN,2022-04-27 22:31:59,39.8161,109.9776,276.88,82,46,1.08
314,Bingol,TR,2022-04-27 22:31:59,38.8847,40.4939,286.21,82,99,1.67
315,Beringovskiy,RU,2022-04-27 22:32:00,63.05,179.3167,273.16,99,100,2.72
316,Pimentel,PE,2022-04-27 22:32:00,-6.8367,-79.9342,295.31,68,0,10.29
317,Ludvika,SE,2022-04-27 22:32:01,60.1496,15.1878,271.04,64,76,1.6
318,Margate,GB,2022-04-27 22:30:26,51.3813,1.3862,281.41,75,54,2.24
319,Erenhot,CN,2022-04-27 22:33:02,43.6475,111.9767,277.9,32,6,2.91
320,Terme,TR,2022-04-27 22:33:02,41.2092,36.9739,284.11,87,100,2.56
321,Port Hawkesbury,CA,2022-04-27 22:33:02,45.6169,-61.3485,279.71,92,100,4.12
322,Vetralla,IT,2022-04-27 22:33:03,42.3098,12.0784,286.63,92,4,2.33
323,Toyooka,JP,2022-04-27 22:33:03,35.5333,134.8333,286.5,67,100,1.9
324,Nelson Bay,AU,2022-04-27 22:33:04,-32.7167,152.15,294.31,87,70,3.83
325,Nikolayevka,RU,2022-04-27 22:33:04,53.1257,47.2041,283.42,91,57,4.67
326,Cabo San Lucas,MX,2022-04-27 22:33:05,22.8909,-109.9124,306.76,16,0,6.17
327,Saint-Philippe,RE,2022-04-27 22:31:00,-21.3585,55.7679,295.92,78,34,1.18
328,Plaster Rock,CA,2022-04-27 22:29:04,46.9065,-67.39,280.44,96,100,2.76
329,Bayangol,RU,2022-04-27 22:33:06,50.6977,103.4656,270.72,66,95,1.26
330,Sweetwater,US,2022-04-27 22:32:00,25.7634,-80.3731,301.15,65,75,4.63
331,Itaobim,BR,2022-04-27 22:33:07,-16.5667,-41.8333,294.16,86,59,1.53
332,Seminole,US,2022-04-27 22:33:07,28.7086,-81.2081,304.45,73,20,7.2
333,Iqaluit,CA,2022-04-27 22:33:05,63.7506,-68.5145,263.0,66,75,7.72
334,Bonthe,SL,2022-04-27 22:33:08,7.5264,-12.505,300.06,83,100,2.48
335,Ginda,IN,2022-04-27 22:33:08,30.6945,78.4932,289.34,29,0,3.47
336,Gwanda,ZW,2022-04-27 22:33:09,-20.9333,29.0,289.37,71,100,3.05
337,Porto De Moz,BR,2022-04-27 22:33:09,-1.7483,-52.2383,298.0,92,99,1.11
338,Zavodouspenskoye,RU,2022-04-27 22:33:10,56.8626,65.0155,286.27,86,58,3.52
339,Liberty,US,2022-04-27 22:33:10,31.8335,-81.5004,298.21,55,0,4.63
340,Chandbali,IN,2022-04-27 22:33:11,20.7833,86.7667,298.47,89,0,2.48
341,Egvekinot,RU,2022-04-27 22:33:11,66.3167,-179.1667,270.82,83,86,0.67
342,Porac,PH,2022-04-27 22:33:12,15.1,120.5,298.82,78,100,1.03
343,Mizan Teferi,ET,2022-04-27 22:33:12,6.9833,35.5833,289.59,93,98,1.54
344,Nivala,FI,2022-04-27 22:33:12,63.9167,24.9667,269.64,82,38,2.86
345,Roxana,CR,2022-04-27 22:33:13,10.2753,-83.7513,299.28,97,100,0.29
346,Bandarbeyla,SO,2022-04-27 22:33:13,9.4942,50.8122,300.68,77,98,2.58
347,Langxiang,CN,2022-04-27 22:33:14,46.95,128.8833,279.46,43,12,2.49
348,Itarema,BR,2022-04-27 22:33:15,-2.9248,-39.9167,299.36,79,97,4.31
349,Meridian,US,2022-04-27 22:31:48,43.6121,-116.3915,291.7,32,0,6.69
350,Bozeman,US,2022-04-27 22:32:11,45.6796,-111.0386,277.7,86,100,6.69
351,Poum,NC,2022-04-27 22:33:09,-20.2333,164.0167,298.17,72,100,8.5
352,Quincy,US,2022-04-27 22:33:16,42.2529,-71.0023,285.21,50,75,10.8
353,Lakes Entrance,AU,2022-04-27 22:33:16,-37.8811,147.981,291.02,72,99,1.64
354,Tucuman,AR,2022-04-27 22:30:16,-26.8241,-65.2226,291.15,63,100,1.54
355,Bhuj,IN,2022-04-27 22:33:17,23.2667,69.6667,298.97,66,1,3.97
356,Bulungu,CD,2022-04-27 22:33:18,-4.55,18.6,293.94,97,97,0.75
357,Camacha,PT,2022-04-27 22:33:18,33.0833,-16.3333,287.83,77,20,3.6
358,La Palma,US,2022-04-27 22:32:09,33.8464,-118.0467,300.79,61,20,5.14
359,Clyde River,CA,2022-04-27 22:33:19,70.4692,-68.5914,258.28,66,20,3.09
360,Soyo,AO,2022-04-27 22:33:19,-6.1349,12.3689,298.68,90,89,3.3
361,Lavrentiya,RU,2022-04-27 22:33:20,65.5833,-171.0,270.4,77,32,0.87
362,Lascahobas,HT,2022-04-27 22:33:20,18.8294,-71.9364,297.73,69,62,3.01
363,Cortez,US,2022-04-27 22:33:21,37.3489,-108.5859,296.57,7,0,10.29
364,San Patricio,US,2022-04-27 22:33:21,28.017,-97.5169,302.13,62,66,6.76
365,Fairbanks,US,2022-04-27 22:30:54,64.8378,-147.7164,285.13,32,40,0.0
366,Puerto Madryn,AR,2022-04-27 22:34:22,-42.7692,-65.0385,280.81,60,100,10.52
367,Fort-Shevchenko,KZ,2022-04-27 22:34:22,44.5086,50.263,292.25,42,84,6.29
368,Pacasmayo,PE,2022-04-27 22:34:23,-7.4006,-79.5714,293.74,79,38,5.87
369,Syracuse,IT,2022-04-27 22:34:23,37.0881,15.2792,288.88,67,86,4.29
370,Chapais,CA,2022-04-27 22:34:24,49.7834,-74.8492,274.03,70,79,6.24
371,Nam Som,TH,2022-04-27 22:34:24,17.7704,102.1895,300.62,68,100,1.44
372,Constitucion,CL,2022-04-27 22:34:25,-35.3333,-72.4167,284.57,88,58,1.76
373,Sorong,ID,2022-04-27 22:34:25,-0.8833,131.25,298.93,88,100,2.36
374,Bridlington,GB,2022-04-27 22:34:26,54.0831,-0.1919,281.42,66,100,3.53
375,Mayor Pablo Lagerenza,PY,2022-04-27 22:34:26,-19.9309,-60.7718,305.93,36,16,5.01
376,Petatlan,MX,2022-04-27 22:34:27,17.5167,-101.2667,304.04,40,0,3.1
377,Bosaso,SO,2022-04-27 22:34:27,11.2842,49.1816,301.14,69,2,0.48
378,Pilar Do Sul,BR,2022-04-27 22:34:28,-23.8131,-47.7164,294.11,70,0,1.25
379,Nakhon Phanom,TH,2022-04-27 22:32:47,17.3333,104.4167,299.77,74,74,1.94
380,Shingu,JP,2022-04-27 22:34:29,33.7333,135.9833,292.57,89,100,2.74
381,Bonavista,CA,2022-04-27 22:34:29,48.6499,-53.1147,275.85,85,88,4.24
382,Nkan,GA,2022-04-27 22:34:29,0.3833,9.7833,296.56,93,38,1.48
383,Vardo,NO,2022-04-27 22:34:30,70.3705,31.1107,268.74,61,97,8.21
384,Srednekolymsk,RU,2022-04-27 22:34:30,67.45,153.6833,267.16,88,100,2.17
385,Guantanamo,CU,2022-04-27 22:34:31,20.1444,-75.2092,300.91,56,6,4.62
386,Eirunepe,BR,2022-04-27 22:34:31,-6.6603,-69.8736,298.63,84,94,1.39
387,Lima,PE,2022-04-27 22:31:00,-12.0432,-77.0282,290.59,23,100,3.6
388,Impfondo,CG,2022-04-27 22:34:32,1.6381,18.0667,294.47,88,94,0.86
389,Zhanaozen,KZ,2022-04-27 22:34:32,43.3,52.8,293.48,41,100,3.96
390,Champerico,GT,2022-04-27 22:34:33,14.3,-91.9167,301.45,62,12,4.53
391,Galle,LK,2022-04-27 22:34:33,6.0367,80.217,300.32,81,21,1.8
392,Mandiana,GN,2022-04-27 22:34:34,10.6333,-8.6833,303.06,45,100,4.57
393,Malanville,BJ,2022-04-27 22:34:34,11.8685,3.3899,307.14,25,91,2.24
394,Carlsbad,US,2022-04-27 22:31:03,33.1581,-117.3506,298.55,64,40,5.66
395,Mount Isa,AU,2022-04-27 22:34:35,-20.7333,139.5,294.02,94,49,1.54
396,Rennes,FR,2022-04-27 22:34:35,48.1667,-1.6667,285.35,76,0,3.6
397,Omaruru,NA,2022-04-27 22:34:36,-21.4333,15.9333,295.65,32,82,0.57
398,Halden,NO,2022-04-27 22:34:36,59.1226,11.3871,275.39,66,42,1.59
399,Korla,CN,2022-04-27 22:34:37,41.7597,86.1469,283.28,74,100,8.71
400,Encruzilhada,BR,2022-04-27 22:34:37,-15.5314,-40.9094,291.74,98,47,1.82
401,Coihaique,CL,2022-04-27 22:31:33,-45.5752,-72.0662,276.12,70,40,0.0
402,Nauta,PE,2022-04-27 22:34:38,-4.5061,-73.5757,297.47,94,95,0.68
403,Lodwar,KE,2022-04-27 22:34:39,3.1191,35.5973,301.42,59,84,5.73
404,Abha,SA,2022-04-27 22:34:39,18.2164,42.5053,289.05,55,0,2.06
405,Hue,VN,2022-04-27 22:30:06,16.4667,107.6,299.21,89,20,1.54
406,Charters Towers,AU,2022-04-27 22:34:40,-20.1,146.2667,296.69,74,16,5.35
407,Turinsk,RU,2022-04-27 22:34:40,58.0458,63.696,283.91,95,100,2.32
408,Ilula,TZ,2022-04-27 22:34:41,-7.6766,36.0366,290.23,97,90,1.96
409,Zhoucheng,CN,2022-04-27 22:34:41,35.9122,116.3117,287.66,33,91,2.49
410,Domoni,KM,2022-04-27 22:34:42,-12.2569,44.5319,299.22,88,82,5.01
411,Huilong,CN,2022-04-27 22:34:42,31.8111,121.655,288.67,83,77,3.9
412,Sibu,MY,2022-04-27 22:35:42,2.3,111.8167,296.32,100,40,1.03
413,Damietta,EG,2022-04-27 22:35:43,31.4165,31.8133,291.43,72,0,1.67
414,Tomatlan,MX,2022-04-27 22:35:43,19.9333,-105.25,305.24,31,0,2.75
415,Vao,NC,2022-04-27 22:35:44,-22.6667,167.4833,297.29,69,100,9.33
416,Christchurch,NZ,2022-04-27 22:30:46,-43.5333,172.6333,288.33,79,100,1.03
417,Miandrivazo,MG,2022-04-27 22:35:45,-19.5167,45.4667,295.2,87,92,1.34
418,Solnechnyy,RU,2022-04-27 22:35:45,50.7214,136.6319,274.33,79,100,2.8
419,Challans,FR,2022-04-27 22:35:45,46.8436,-1.8749,289.26,77,100,6.47
420,Tuy Hoa,VN,2022-04-27 22:34:54,13.0833,109.3,298.38,92,81,0.66
421,Bokovskaya,RU,2022-04-27 22:35:46,49.229,41.8306,283.87,84,0,3.77
422,Mandalgovi,MN,2022-04-27 22:35:47,45.7625,106.2708,277.86,34,89,2.09
423,Comodoro Rivadavia,AR,2022-04-27 22:35:47,-45.8667,-67.5,281.07,39,40,5.14
424,Jesus De Otoro,HN,2022-04-27 22:35:47,14.4833,-87.9833,302.96,77,93,2.1
425,Anstruther,GB,2022-04-27 22:35:48,56.2231,-2.7023,278.02,87,9,0.51
426,Benghazi,LY,2022-04-27 22:35:48,32.1167,20.0667,294.44,45,28,7.26
427,Pangnirtung,CA,2022-04-27 22:33:36,66.1451,-65.7125,260.15,56,20,1.54
428,Ryabovo,RU,2022-04-27 22:35:50,59.4,31.1333,270.63,75,66,1.39
429,Ahuimanu,US,2022-04-27 22:35:50,21.4447,-157.8378,300.99,72,100,5.66
430,Yaan,NG,2022-04-27 22:35:50,7.3833,8.5667,298.42,77,99,4.23
431,Buraydah,SA,2022-04-27 22:35:51,26.326,43.975,295.4,51,100,7.92
432,Nuevitas,CU,2022-04-27 22:35:51,21.5453,-77.2644,298.27,64,62,4.65
433,Puerto Cabezas,NI,2022-04-27 22:35:52,14.0351,-83.3888,302.13,84,75,4.12
434,Sangar,RU,2022-04-27 22:35:52,63.9242,127.4739,264.52,91,62,2.21
435,Miahuatlan,MX,2022-04-27 22:35:53,18.5667,-97.4333,293.73,44,20,5.95
436,Monte Patria,CL,2022-04-27 22:35:53,-30.6919,-70.9467,290.98,54,2,1.06
437,Caconda,AO,2022-04-27 22:35:54,-13.7333,15.0667,289.45,71,35,2.82
438,Nurobod,UZ,2022-04-27 22:35:54,40.9056,69.8023,288.28,52,49,4.47
439,Antalaha,MG,2022-04-27 22:35:54,-14.9003,50.2788,295.84,93,15,1.32
440,Havoysund,NO,2022-04-27 22:35:55,70.9963,24.6622,270.28,69,100,10.97
441,Lazarev,RU,2022-04-27 22:35:55,52.225,141.5131,272.48,79,100,12.07
442,Dakar,SN,2022-04-27 22:35:56,14.6937,-17.4441,294.64,88,4,4.12
443,Bom Jesus,BR,2022-04-27 22:35:56,-9.0744,-44.3586,298.71,44,65,0.57
444,Salmas,IR,2022-04-27 22:35:57,38.1973,44.7653,285.41,67,18,0.48
445,Hobyo,SO,2022-04-27 22:35:57,5.3505,48.5268,301.59,76,64,4.58
446,Garowe,SO,2022-04-27 22:35:58,8.4054,48.4845,298.02,75,75,4.74
447,Buala,SB,2022-04-27 22:35:58,-8.145,159.5921,302.59,69,74,2.75
448,Bloomingdale,US,2022-04-27 22:35:59,27.8936,-82.2404,303.74,56,0,2.57
449,Poso,ID,2022-04-27 22:35:59,-1.3959,120.7524,297.96,87,100,0.91
450,San Carlos,VE,2022-04-27 22:35:59,9.6612,-68.5827,298.28,85,100,0.96
451,Mtambile,TZ,2022-04-27 22:36:00,-5.3833,39.7,300.22,79,87,4.71
452,Punto Fijo,VE,2022-04-27 22:36:00,11.6956,-70.1996,299.87,71,97,10.09
453,Ravar,IR,2022-04-27 22:36:01,31.2656,56.8055,292.89,45,36,1.22
454,Trento,IT,2022-04-27 22:36:01,46.0679,11.1211,286.85,72,0,1.54
455,Porto Murtinho,BR,2022-04-27 22:36:02,-21.6989,-57.8825,305.99,31,87,3.07
456,Waingapu,ID,2022-04-27 22:36:02,-9.6567,120.2641,297.65,80,100,1.76
457,Gravdal,NO,2022-04-27 22:36:03,68.1214,13.5031,273.39,83,100,7.65
458,Avanigadda,IN,2022-04-27 22:36:03,16.0215,80.9181,300.55,83,1,1.82
459,Elk Plain,US,2022-04-27 22:36:04,47.0532,-122.3976,287.55,70,75,2.24
460,Awbari,LY,2022-04-27 22:37:04,26.5921,12.7805,299.52,10,0,4.53
461,Luanda,AO,2022-04-27 22:35:09,-8.8368,13.2343,297.15,94,100,1.54
462,Tamandare,BR,2022-04-27 22:37:05,-8.7597,-35.1047,298.69,81,94,2.6
463,Warrnambool,AU,2022-04-27 22:37:06,-38.3833,142.4833,289.71,84,100,3.96
464,Abu Samrah,SY,2022-04-27 22:37:06,35.3029,37.1841,293.42,40,79,0.49
465,Buin,CL,2022-04-27 22:37:07,-33.7333,-70.75,288.0,84,63,1.19
466,Clonakilty,IE,2022-04-27 22:37:07,51.6231,-8.8706,282.09,83,100,3.14
467,Alofi,NU,2022-04-27 22:37:08,-19.0595,-169.9187,300.09,74,75,8.75
468,Honningsvag,NO,2022-04-27 22:37:08,70.9821,25.9704,270.01,50,20,10.29
469,Santa Maria,BR,2022-04-27 22:37:09,-29.6842,-53.8069,297.76,83,40,2.06
470,Gold Coast,AU,2022-04-27 22:36:58,-28.0,153.4333,294.4,95,40,2.57
471,Pilar,BR,2022-04-27 22:37:10,-9.5972,-35.9567,299.11,91,63,0.69
472,Severo-Yeniseyskiy,RU,2022-04-27 22:37:10,60.3725,93.0408,272.65,95,100,1.85
473,Winnemucca,US,2022-04-27 22:35:45,40.973,-117.7357,293.18,17,0,6.17
474,Brigantine,US,2022-04-27 22:37:11,39.4101,-74.3646,284.83,43,100,7.72
475,Rairangpur,IN,2022-04-27 22:37:11,22.2676,86.1751,300.02,46,0,2.01
476,Kasongo-Lunda,CD,2022-04-27 22:37:12,-6.4667,16.8167,294.55,95,98,0.47
477,Ribeira Do Pombal,BR,2022-04-27 22:37:12,-10.8344,-38.5358,295.54,79,28,3.15
478,Pleasant Point,NZ,2022-04-27 22:37:13,-44.2667,171.1333,286.64,97,6,0.3
479,Mikhaylovka,RU,2022-04-27 22:37:13,50.06,43.2379,282.47,79,0,4.01
480,Suksun,RU,2022-04-27 22:37:14,57.1431,57.3949,286.11,91,99,8.04
481,Muisne,EC,2022-04-27 22:37:14,0.6,-80.0333,298.93,84,83,3.55
482,Jiayuguan,CN,2022-04-27 22:37:15,39.8167,98.3,280.94,35,52,1.49
483,Amparafaravola,MG,2022-04-27 22:37:15,-17.5833,48.2167,291.8,94,35,1.91
484,Ternate,ID,2022-04-27 22:37:16,0.8,127.4,300.51,78,100,1.76
485,Sao Jose Da Coroa Grande,BR,2022-04-27 22:37:16,-8.8978,-35.1478,298.92,81,95,2.67
486,Kavieng,PG,2022-04-27 22:37:17,-2.5744,150.7967,302.76,68,50,6.69
487,Dunedin,NZ,2022-04-27 22:37:17,-45.8742,170.5036,286.37,63,0,3.58
488,Sorso,IT,2022-04-27 22:37:18,40.8,8.5772,286.42,72,70,2.34
489,Campo Maior,BR,2022-04-27 22:37:18,-4.8278,-42.1686,298.16,85,91,1.29
490,Ayagoz,KZ,2022-04-27 22:37:19,47.9714,80.4392,280.31,47,29,2.51
491,Bara,NG,2022-04-27 22:37:19,10.3744,10.7288,301.03,59,85,9.54
492,Adrar,MR,2022-04-27 22:37:20,20.5022,-10.0711,295.96,18,0,4.03
493,Vaitape,PF,2022-04-27 22:37:20,-16.5167,-151.75,300.4,76,13,9.01
494,Marawi,PH,2022-04-27 22:37:21,7.9986,124.2928,295.61,88,94,0.38
495,Santa Cruz Do Sul,BR,2022-04-27 22:37:21,-29.7175,-52.4258,297.47,79,1,1.78
496,Batemans Bay,AU,2022-04-27 22:37:22,-35.7167,150.1833,290.98,86,57,1.77
497,Mikkeli,FI,2022-04-27 22:37:22,61.6886,27.2723,269.34,80,0,1.03
498,Saint-Augustin,CA,2022-04-27 22:37:23,51.226,-58.6502,274.19,99,100,2.27
499,Santa Fe,AR,2022-04-27 22:37:23,-31.6333,-60.7,290.94,90,0,2.88
500,Port Moresby,PG,2022-04-27 22:37:24,-9.4431,147.1797,300.83,78,20,1.54
501,Saint-Pierre,RE,2022-04-27 22:37:24,-21.3393,55.4781,295.97,67,0,4.12
502,Saldanha,ZA,2022-04-27 22:37:24,-33.0117,17.9442,285.18,72,2,6.48
503,Churapcha,RU,2022-04-27 22:37:25,62.0025,132.4325,269.69,83,68,3.9
504,Enid,US,2022-04-27 22:33:20,36.3956,-97.8784,299.27,52,20,13.89
505,Vitim,RU,2022-04-27 22:37:26,59.4511,112.5578,271.83,81,24,3.15
506,Mattru,SL,2022-04-27 22:38:26,7.6244,-11.8332,298.45,89,99,0.67
507,Cayenne,GF,2022-04-27 22:38:27,4.9333,-52.3333,300.98,1,40,1.03
508,Nyurba,RU,2022-04-27 22:38:27,63.2842,118.3319,268.92,84,86,2.0
509,Ucluelet,CA,2022-04-27 22:38:28,48.9329,-125.5528,284.31,73,43,1.34
510,Iracoubo,GF,2022-04-27 22:38:28,5.4802,-53.2011,299.24,85,100,3.65
511,Wajir,KE,2022-04-27 22:38:29,1.7471,40.0573,296.67,89,100,5.72
512,Kenai,US,2022-04-27 22:37:46,60.5544,-151.2583,287.05,41,0,4.12
513,Ovalle,CL,2022-04-27 22:38:29,-30.5983,-71.2003,290.87,61,0,1.19
514,Prieska,ZA,2022-04-27 22:38:30,-29.6641,22.7474,287.88,32,0,2.01
515,Saint Andrews,US,2022-04-27 22:38:30,34.0454,-81.1293,297.92,24,0,1.54
516,Coos Bay,US,2022-04-27 22:35:45,43.3665,-124.2179,287.77,76,0,5.14
517,Lagunas,PE,2022-04-27 22:38:31,-5.2269,-75.6753,297.9,93,100,0.52
518,Juneau,US,2022-04-27 22:38:31,58.3019,-134.4197,279.73,93,100,1.54
519,Kangalassy,RU,2022-04-27 22:38:32,62.3464,129.9628,270.11,86,58,3.58
520,Truth Or Consequences,US,2022-04-27 22:38:32,33.1284,-107.2528,304.35,6,0,10.29
521,Kichera,RU,2022-04-27 22:38:33,55.9375,110.0997,272.31,93,100,1.71
522,Asau,RO,2022-04-27 22:38:33,46.4333,26.4,284.66,100,100,0.9
523,Prince Rupert,CA,2022-04-27 22:33:50,54.3161,-130.3201,282.2,71,20,3.6
524,Lasa,IT,2022-04-27 22:37:33,46.6166,10.7002,281.64,75,2,0.63
525,Tiarei,PF,2022-04-27 22:38:34,-17.5333,-149.3333,302.16,78,35,9.7
526,Colesberg,ZA,2022-04-27 22:38:35,-30.72,25.0972,283.09,35,0,1.77
527,Grand Gaube,MU,2022-04-27 22:38:35,-20.0064,57.6608,295.58,84,11,2.72
528,Alvaraes,BR,2022-04-27 22:38:36,-3.2208,-64.8042,303.08,95,94,0.9
529,Kruisfontein,ZA,2022-04-27 22:37:01,-34.0033,24.7314,284.75,45,3,2.84
530,Noumea,NC,2022-04-27 22:38:36,-22.2763,166.4572,298.15,99,100,5.27
531,Usakos,NA,2022-04-27 22:38:37,-22.0,15.6,297.13,34,42,0.99
532,Yumen,CN,2022-04-27 22:38:37,40.2833,97.2,281.87,43,100,2.73
533,Ampanihy,MG,2022-04-27 22:38:38,-24.7,44.75,290.57,75,16,2.79
534,Half Moon Bay,US,2022-04-27 22:37:43,37.4636,-122.4286,293.85,62,0,9.77
535,Rypefjord,NO,2022-04-27 22:38:38,70.6333,23.6667,269.41,58,75,4.12
536,Svetlogorsk,BY,2022-04-27 22:38:39,52.6333,29.7333,275.89,74,10,2.87
537,Vostok,RU,2022-04-27 22:38:39,46.4856,135.8833,275.42,60,4,4.22
538,Shache,CN,2022-04-27 22:38:40,38.4167,77.2406,291.33,19,100,5.49
539,Tautira,PF,2022-04-27 22:38:40,-17.7333,-149.15,299.86,77,51,9.75
540,Saint Anthony,US,2022-04-27 22:38:41,45.0205,-93.218,284.22,40,0,7.2
541,Port Lincoln,AU,2022-04-27 22:37:07,-34.7333,135.8667,293.98,53,100,5.83
542,Paramonga,PE,2022-04-27 22:38:41,-10.6667,-77.8333,292.88,86,72,3.79
543,Bachaquero,VE,2022-04-27 22:38:42,9.9694,-71.1494,300.08,82,92,2.64
544,Genoa,IT,2022-04-27 22:38:42,44.4129,8.9573,289.26,84,0,1.79
545,Houma,US,2022-04-27 22:34:39,29.5958,-90.7195,299.83,38,0,1.79
546,Kibaya,TZ,2022-04-27 22:38:43,-5.3,36.5667,288.74,93,92,1.81
547,Trinidad,BO,2022-04-27 22:36:04,-14.8333,-64.9,304.14,66,40,2.06
548,Kencong,ID,2022-04-27 22:38:44,-8.2833,113.3667,297.46,89,100,1.43
549,Siderno,IT,2022-04-27 22:38:44,38.2779,16.302,290.0,54,98,2.68
550,Rio Grande,BR,2022-04-27 22:38:45,-32.035,-52.0986,291.21,94,97,2.5
551,Murygino,RU,2022-04-27 22:39:45,58.7383,49.4582,275.67,97,100,4.95
552,Kingaroy,AU,2022-04-27 22:39:46,-26.5333,151.8333,291.17,100,100,3.09
553,Ugoofaaru,MV,2022-04-27 22:37:06,5.6667,73.0,302.06,72,97,2.14
554,Mbeya,TZ,2022-04-27 22:39:47,-8.9,33.45,288.23,97,92,1.81
555,Mexico,PH,2022-04-27 22:39:47,15.0646,120.7198,299.99,71,86,3.24
556,Okhotsk,RU,2022-04-27 22:39:47,59.3833,143.3,271.21,62,100,8.37
557,Deputatskiy,RU,2022-04-27 22:39:48,69.3,139.9,260.77,91,100,1.04
558,Hashtrud,IR,2022-04-27 22:39:48,37.4779,47.0508,284.46,82,92,0.71
559,Birjand,IR,2022-04-27 22:39:49,32.8663,59.2211,288.41,67,20,3.09
560,Caranavi,BO,2022-04-27 22:39:49,-15.8167,-67.55,292.27,96,100,0.95
561,Pangoa,PE,2022-04-27 22:39:50,-12.1167,-73.0,295.39,94,92,0.82
562,Aykino,RU,2022-04-27 22:39:50,62.2248,49.9922,269.0,86,100,3.52
563,Qaqortoq,GL,2022-04-27 22:39:51,60.7167,-46.0333,277.45,88,100,2.55
564,Alta Floresta,BR,2022-04-27 22:39:51,-9.8756,-56.0861,298.1,76,75,1.63
565,Fort Nelson,CA,2022-04-27 22:39:52,58.8053,-122.7002,274.92,93,100,4.63
566,Te Anau,NZ,2022-04-27 22:39:52,-45.4167,167.7167,283.63,79,40,0.34
567,Jieshi,CN,2022-04-27 22:39:53,22.8134,115.8257,297.5,90,43,7.23
568,Radcliff,US,2022-04-27 22:39:53,37.8404,-85.9491,293.73,26,0,2.06
569,Bilibino,RU,2022-04-27 22:39:54,68.0546,166.4372,272.41,86,100,1.4
570,Chebsara,RU,2022-04-27 22:39:54,59.2002,38.8356,269.26,83,14,1.85
571,Codrington,AU,2022-04-27 22:39:43,-38.2667,141.9667,291.16,78,100,4.26
572,Kloulklubed,PW,2022-04-27 22:39:55,7.0419,134.2556,297.43,79,100,8.49
573,Baruun-Urt,MN,2022-04-27 22:39:56,46.6806,113.2792,277.93,24,98,4.14
574,Neyshabur,IR,2022-04-27 22:39:56,36.2133,58.7958,291.58,42,87,0.54
575,Lisakovsk,KZ,2022-04-27 22:39:57,52.5369,62.4936,287.3,50,96,5.11
576,Teguldet,RU,2022-04-27 22:35:04,57.3064,88.1667,276.35,89,100,2.37
577,Merauke,ID,2022-04-27 22:39:57,-8.4667,140.3333,299.9,84,78,3.75
578,Marienburg,PL,2022-04-27 22:38:34,54.0359,19.0266,279.2,70,96,1.7
579,Nouadhibou,MR,2022-04-27 22:39:58,20.931,-17.0347,293.14,73,0,9.77
580,Bumba,CD,2022-04-27 22:39:59,2.1833,22.4667,295.1,81,87,1.28
581,Victor Harbor,AU,2022-04-27 22:39:59,-35.5667,138.6167,291.86,69,100,3.55
582,Flin Flon,CA,2022-04-27 22:40:00,54.7682,-101.865,279.06,39,75,5.14
583,Weihe,CN,2022-04-27 22:40:00,32.9952,105.3247,281.74,83,100,3.22
584,Pundaguitan,PH,2022-04-27 22:40:01,6.3711,126.1689,299.67,79,99,0.44
